368,261,1
273,398,1
244,227,1
325,362,1
248,290,2
333,247,1
269,201,1
210,394,2
373,290,1
281,287,1
286,212,2
256,287,1
317,326,1
307,249,1
298,271,1
288,208,16
233,343,1
388,216,4
349,217,1
200,263,1
247,279,1
393,223,1
220,246,2
261,385,1
286,275,11
343,267,1
365,257,1
383,320,1
338,242,2
205,253,1
289,394,1
376,305,1
214,352,2
266,392,14
230,244,2
255,223,1
391,282,1
275,206,1
212,229,1
235,388,1
221,312,13
376,372,4
208,233,1
285,265,5
336,238,14
219,277,1
391,204,17
245,375,5
217,348,1
369,292,1
219,333,3
295,326,1
345,307,1
346,229,1
396,272,4
294,394,2
316,264,4
206,253,1
312,340,4
247,268,1
258,334,2
204,394,2
324,316,4
347,386,1
245,205,5
342,228,114
203,236,1
279,256,1
374,268,2
377,224,1
367,294,1
211,239,1
325,294,1
237,307,1
267,349,1
271,324,1
242,388,2
206,326,2
223,384,1
352,361,1
237,257,1
255,207,3
376,283,1
385,337,1
269,219,1
250,310,10
363,204,3
370,310,10
230,242,2
356,297,1
290,373,1
371,281,1
313,284,1
347,216,1
362,361,1
381,226,1
332,364,4
378,207,9
367,299,1
311,290,1
208,288,16
384,390,6
285,340,5
320,292,4
329,333,1
310,302,2
222,248,2
359,233,1
339,208,1
305,352,1
216,275,1
296,331,1
281,328,1
306,303,3
395,396,1
239,208,1
238,286,2
295,324,1
262,271,1
320,212,4
244,259,1
302,208,2
230,219,1
336,238,14
229,386,1
308,324,4
286,240,2
379,212,1
317,240,1
252,318,6
290,361,1
293,215,1
284,216,4
346,378,2
257,399,1
342,323,19
259,339,1
365,383,1
241,310,1
204,285,3
273,388,1
319,270,1
394,307,1
337,260,1
375,312,3
336,245,7
254,243,1
236,323,1
372,377,1
330,347,1
228,238,2
309,210,3
389,207,1
365,272,1
396,397,1
237,251,1
265,369,1
206,299,1
308,363,11
335,290,5
303,332,1
238,353,1
216,341,1
251,238,1
209,281,1
395,392,1
300,217,1
231,286,11
293,211,1
300,216,12
382,378,2
289,372,1
356,296,4
296,341,1
218,320,2
227,230,1
322,282,2
308,266,14
202,392,2
246,349,1
352,220,44
279,396,9
217,358,1
235,301,1
329,360,1
337,393,1
333,245,1
393,354,3
264,329,1
346,218,2
274,289,1
309,317,1
377,278,1
337,310,1
217,300,1
314,304,2
301,238,7
303,394,1
359,361,1
268,327,1
246,341,1
330,399,3
255,258,3
377,353,1
259,309,1
327,271,1
351,261,9
258,261,3
256,275,1
260,262,2
399,202,1
207,334,1
205,320,5
243,263,1
298,314,2
386,274,2
300,338,2
252,223,1
242,220,22
271,298,1
280,279,1
333,244,1
321,293,1
351,315,9
223,248,1
384,349,1
276,217,1
203,332,1
385,395,5
352,382,2
345,252,3
296,261,1
213,259,1
296,225,1
386,224,2
233,223,1
223,269,1
279,395,1
342,220,2
340,202,2
331,251,1
317,376,1
345,322,23
340,291,1
291,278,1
279,212,1
367,257,1
209,319,11
296,354,2
264,336,24
350,285,5
356,239,1
332,370,2
384,356,4
305,245,5
366,202,2
358,380,2
345,320,5
347,330,1
349,298,1
339,230,1
305,373,1
367,266,1
300,236,4
256,259,1
366,216,6
242,379,1
359,368,1
273,280,7
254,261,1
325,252,1
203,341,1
311,249,1
230,286,2
262,218,2
361,381,1
230,397,1
234,346,2
227,291,1
389,319,1
289,322,1
399,205,1
272,385,1
340,331,1
384,208,16
236,292,4
329,347,1
367,313,1
285,269,1
309,265,1
317,256,1
255,252,3
244,289,1
302,300,2
204,249,3
361,218,1
231,323,1
247,381,1
269,252,1
266,268,2
382,296,2
377,249,1
289,387,1
225,245,5
371,381,1
229,357,1
339,334,1
310,236,2
220,361,1
262,393,131
263,212,1
367,285,1
346,385,1
281,348,1
310,302,2
235,268,1
364,285,1
370,381,1
349,248,1
310,272,2
324,312,12
243,269,1
209,271,1
237,343,1
352,247,1
391,363,1
367,268,1
355,210,5
241,227,1
293,230,1
335,261,1
280,232,8
330,249,3
214,322,2
323,272,17
230,277,1
206,289,1
329,324,1
398,278,2
259,353,1
201,341,1
286,287,1
235,286,1
213,326,1
327,220,1
262,326,2
213,225,3
384,393,3
394,372,2
325,364,13
225,399,3
348,325,1
387,274,1
264,300,12
328,242,2
226,245,1
208,205,1
252,380,4
239,317,1
266,378,14
273,272,1
393,292,1
294,261,3
208,365,1
216,379,1
253,271,1
393,314,1
368,336,16
208,265,1
329,291,1
226,384,2
299,269,1
270,246,6
326,335,1
305,260,5
332,320,4
291,226,1
272,320,16
209,286,11
384,376,8
393,332,1
212,355,1
330,352,22
353,324,1
306,292,2
365,375,5
210,314,2
372,218,2
295,218,1
212,326,2
339,226,113
320,235,5
278,219,1
211,386,1
304,217,1
391,339,1
326,310,2
231,275,11
345,255,15
280,229,1
227,209,1
267,384,3
224,301,7
332,346,2
306,265,1
249,388,1
224,278,2
343,219,1
206,260,2
329,222,1
244,220,4
297,334,1
221,290,1
254,361,1
377,398,1
372,308,4
381,277,1
291,268,1
260,382,2
249,245,1
308,384,4
306,249,3
227,365,1
355,318,1
298,242,2
259,251,1
380,377,1
276,288,12
395,210,5
383,222,1
213,315,3
299,254,1
396,340,4
369,332,1
237,308,1
339,333,3
325,213,1
320,230,10
313,286,1
399,318,3
229,217,1
388,379,1
319,240,1
224,325,1
393,380,1
286,278,2
233,336,1
277,200,1
265,342,1
206,397,1
389,334,1
273,286,13
394,260,2
230,366,2
201,367,1
264,283,1
392,398,2
207,267,3
211,340,1
385,369,1
255,236,1
352,211,1
237,267,3
315,249,3
266,362,2
270,374,2
215,279,1
215,395,5
342,372,6
370,344,2
335,289,1
377,362,1
374,268,2
254,238,2
306,293,1
334,201,1
372,390,6
382,251,1
356,200,4
395,277,1
258,396,6
256,380,4
346,241,1
204,346,2
299,297,1
221,316,1
259,244,1
307,270,1
250,295,5
397,324,1
339,329,1
219,286,1
375,337,1
275,269,1
220,246,2
270,355,5
394,250,2
261,389,1
252,394,2
396,290,2
250,357,1
207,305,1
387,220,1
316,272,4
295,314,1
211,305,1
302,357,1
373,362,1
374,216,2
311,350,1
324,302,2
251,390,1
335,215,5
254,355,1
309,322,1
335,282,1
352,309,1
310,316,2
391,327,1
225,288,9
285,304,19
299,321,1
356,365,1
308,380,4
390,376,2
280,344,8
274,257,1
222,367,1
347,373,1
303,273,3
336,319,1
372,252,12
289,399,1
375,233,1
385,251,1
211,218,1
266,219,1
364,269,1
290,257,1
314,347,1
289,255,17
205,389,1
234,388,2
240,311,1
390,295,5
375,272,1
217,373,1
264,369,3
236,350,2
260,255,5
376,242,2
218,283,1
342,244,2
292,311,1
275,321,1
230,328,2
371,214,1
225,251,1
262,361,1
243,251,1
250,253,1
245,207,1
373,214,1
237,207,3
291,237,3
268,338,2
330,324,6
317,381,1
300,231,3
343,335,1
275,288,1
349,307,1
332,349,1
313,391,1
296,240,8
315,202,1
255,298,1
213,381,3
317,388,1
306,242,2
355,276,1
364,350,14
353,323,1
215,201,1
291,200,1
358,308,2
393,290,1
362,266,2
250,392,2
332,282,2
387,378,9
209,383,1
233,250,1
299,318,1
310,300,10
294,212,2
276,396,12
250,320,10
261,255,3
381,278,1
362,380,2
215,387,43
334,263,1
357,399,21
355,227,1
349,297,1
299,390,13
357,372,3
225,339,3
253,281,1
393,211,1
381,247,1
243,282,3
253,357,1
390,378,6
256,221,1
269,361,1
267,265,1
202,299,1
229,200,1
333,338,1
246,274,2
229,250,1
217,239,1
225,298,1
225,353,1
294,225,3
244,300,4
330,282,6
289,329,1
256,384,128
225,293,1
211,279,1
373,214,1
250,208,2
385,397,1
332,302,2
207,230,23
333,302,1
306,272,34
365,297,1
265,386,1
389,375,1
206,367,1
379,349,1
204,290,2
353,386,1
335,394,1
228,301,1
276,359,1
324,396,36
242,388,2
255,397,1
251,362,1
382,361,1
331,393,1
283,349,1
389,271,1
252,394,2
257,247,1
273,362,1
231,273,21
350,235,5
313,359,1
390,259,1
383,202,1
230,287,1
317,528,1
420,400,20
595,521,1
599,322,1
358,300,2
485,483,1
480,398,2
587,397,1
487,564,1
383,311,1
432,586,2
410,541,1
311,318,1
505,588,1
319,561,11
542,467,1
531,300,3
447,374,1
431,328,1
530,504,2
425,388,1
402,438,6
356,389,1
595,577,1
548,544,4
525,333,3
462,431,1
361,584,1
521,413,1
417,457,1
578,537,1
597,458,1
588,345,3
399,401,1
448,427,7
534,381,3
526,545,1
569,329,1
451,571,1
483,505,1
576,375,3
386,334,2
528,313,1
478,587,1
328,449,1
427,408,1
582,513,3
458,312,2
551,376,1
422,516,2
544,485,1
503,469,1
595,489,1
540,587,1
312,448,8
393,419,1
352,396,44
539,316,1
587,325,1
556,470,2
420,572,4
377,393,1
374,590,2
567,453,3
499,385,1
593,435,1
347,314,1
506,382,2
378,382,2
362,433,1
302,517,1
536,547,1
597,357,3
555,417,3
359,585,1
319,473,11
522,380,2
526,392,2
500,523,1
598,341,1
512,376,8
320,476,4
306,500,2
511,450,1
503,560,1
367,475,1
497,359,1
593,591,1
516,561,3
541,458,1
338,590,2
574,471,1
430,405,5
388,452,4
569,486,1
358,560,2
481,350,1
487,324,1
392,423,1
518,528,2
449,555,1
562,488,2
486,467,1
380,541,1
490,586,2
427,495,1
570,569,1
401,487,1
353,552,1
537,485,1
472,546,2
339,442,1
492,420,12
330,388,2
366,582,6
307,514,1
540,316,4
520,342,2
309,517,1
365,507,1
333,378,9
594,346,2
370,397,1
555,544,1
575,523,1
493,398,1
510,384,6
405,451,1
363,463,1
309,556,1
529,486,1
356,367,1
300,502,2
310,385,5
349,471,1
444,353,1
469,558,1
405,587,1
574,416,2
324,363,3
322,542,2
484,499,1
452,424,4
570,324,6
573,490,1
417,324,3
595,538,1
312,479,1
359,367,1
376,457,1
378,385,7
582,572,2
425,494,1
327,462,3
303,327,3
310,554,2
362,346,2
524,336,4
582,489,3
476,431,1
467,475,1
430,469,1
496,525,1
508,438,2
354,355,1
444,318,6
419,574,1
424,302,2
482,322,2
364,332,4
565,548,1
466,516,2
449,378,1
398,360,2
338,490,2
562,525,1
589,517,1
435,308,1
305,413,1
567,358,1
356,489,1
397,374,1
413,516,1
515,358,1
560,458,2
395,372,1
341,539,11
328,522,2
468,562,2
506,379,1
538,334,2
480,563,1
425,465,5
586,310,2
563,559,1
442,461,1
301,309,1
460,300,20
408,432,24
390,565,5
498,480,6
487,522,1
573,449,1
329,380,1
362,538,2
500,443,1
427,542,1
587,471,1
592,572,4
566,419,1
482,458,2
488,395,1
499,463,1
306,379,1
457,566,1
584,580,4
489,594,3
508,344,4
552,391,23
566,493,1
434,556,2
473,557,1
317,392,1
393,302,1
520,444,4
495,492,3
549,420,3
394,320,2
306,401,1
356,387,1
433,341,1
309,513,3
339,557,1
581,339,1
519,568,1
391,419,1
432,503,1
418,316,2
335,328,1
466,434,2
379,422,1
325,582,1
585,547,1
545,405,5
340,552,4
583,582,1
590,498,2
357,475,1
332,394,2
566,528,2
580,442,2
456,394,2
390,348,6
446,444,2
360,365,5
317,457,1
486,433,1
558,462,6
426,524,2
433,463,1
306,473,1
599,544,1
335,542,1
353,457,1
496,573,1
554,342,2
460,568,4
350,495,5
560,478,2
316,453,1
325,426,1
373,483,1
349,389,1
439,566,1
384,434,2
453,392,1
547,510,1
459,344,1
463,347,1
421,382,1
454,411,1
423,519,3
596,584,4
599,382,1
491,408,1
434,325,1
340,423,1
570,455,5
311,363,1
444,571,1
318,359,1
553,402,1
591,589,1
544,487,1
529,500,1
519,332,1
317,303,1
342,406,2
331,596,1
569,361,1
303,425,1
567,343,7
450,573,3
559,516,43
314,324,2
429,557,1
571,405,1
356,384,4
406,589,1
423,585,9
571,368,1
568,300,4
500,438,2
417,370,1
400,433,1
351,397,1
458,582,2
373,317,1
534,490,2
329,433,1
400,556,4
307,504,1
447,482,1
487,475,1
548,306,2
557,497,1
410,572,2
581,582,1
466,565,1
336,399,21
583,501,1
309,388,1
324,390,6
580,373,1
531,343,1
314,533,1
559,302,1
479,428,1
558,338,2
557,481,1
515,540,5
594,390,6
325,409,1
512,552,8
599,432,1
541,478,1
350,396,2
567,476,7
542,445,1
306,528,6
309,592,1
391,496,1
535,379,1
309,460,1
519,486,3
538,587,1
532,321,1
507,598,13
433,413,1
349,575,1
500,492,4
537,481,1
320,395,5
558,343,1
454,484,2
338,377,13
401,383,1
561,517,11
592,417,1
571,450,1
353,542,1
506,379,1
559,576,1
362,537,1
320,522,2
322,330,2
465,319,1
457,331,1
347,379,1
316,386,2
385,503,1
415,359,1
337,553,1
545,586,1
503,329,1
461,468,1
392,335,1
538,333,1
387,347,1
472,554,2
573,449,1
412,494,2
404,513,1
366,487,1
305,545,5
537,306,3
300,487,1
342,408,6
515,438,1
471,431,1
510,554,2
430,540,10
494,313,1
412,469,1
402,541,1
300,371,1
502,340,2
505,481,1
503,390,1
317,433,1
382,480,2
486,522,18
596,341,1
455,504,7
519,474,3
563,440,1
328,594,2
573,438,3
407,587,1
508,408,4
506,589,1
387,341,1
387,428,1
585,525,15
489,422,1
496,366,2
552,312,24
458,300,2
351,514,1
570,336,6
488,339,1
491,541,1
381,597,3
481,337,1
447,587,1
391,503,1
554,543,1
322,511,7
363,591,3
556,345,1
534,459,3
406,401,1
367,438,1
561,503,1
535,340,5
462,397,1
390,376,2
425,386,1
424,571,1
334,340,2
327,583,1
358,354,2
309,550,1
353,428,1
486,519,3
348,362,2
551,452,1
473,422,1
588,372,12
350,386,2
478,500,2
540,511,1
436,408,4
326,361,1
516,495,3
524,407,1
394,576,2
392,462,14
373,365,1
415,454,1
406,515,1
565,508,1
581,568,1
482,330,2
598,556,2
418,312,2
521,308,1
550,430,10
418,417,1
394,316,2
354,435,3
484,594,22
334,526,2
430,551,1
322,444,2
348,579,3
307,424,1
497,529,1
557,354,1
311,575,1
462,463,1
575,534,1
541,302,1
533,585,13
448,403,1
345,549,3
373,575,1
530,548,2
352,482,2
380,570,190
547,590,1
458,427,1
504,557,1
403,595,1
351,317,1
333,538,1
374,360,2
468,344,4
545,448,1
377,451,1
399,486,3
595,484,1
366,310,2
526,481,1
479,570,1
336,462,42
550,305,5
390,540,30
551,305,1
568,524,4
455,491,1
567,330,3
595,583,1
568,392,8
430,425,5
332,499,1
519,494,1
574,362,2
313,537,1
545,565,5
475,504,1
485,563,1
301,571,1
473,372,1
369,405,9
341,519,1
355,306,1
412,315,1
535,405,5
337,497,1
421,415,1
329,522,1
467,528,1
551,334,1
566,397,1
383,528,1
441,455,7
356,575,1
501,365,1
306,506,2
418,385,11
427,505,1
489,307,1
494,311,1
330,483,3
420,506,2
490,446,2
529,310,1
498,319,1
313,576,1
547,552,1
547,410,1
509,302,1
556,411,1
543,569,1
439,341,1
385,435,5
427,485,1
445,506,1
454,424,2
577,385,1
580,555,5
576,589,1
477,542,1
540,586,2
304,336,16
446,594,2
465,346,1
309,525,3
599,302,1
410,380,10
353,500,1
438,451,1
300,557,1
411,455,1
555,420,15
525,334,1
564,547,1
338,594,2
414,520,2
504,551,1
550,589,1
568,561,1
527,511,1
334,561,1
338,396,2
513,317,1
305,535,5
570,373,1
429,533,13
470,521,1
425,343,1
451,431,1
477,467,1
521,452,1
470,351,1
330,380,10
449,522,1
370,589,1
449,369,1
506,419,1
412,570,2
392,448,56
305,468,1
371,519,1
366,492,6
374,319,11
390,598,26
591,423,3
556,539,1
483,421,1
333,371,1
539,514,1
341,437,1
584,555,1
339,518,1
394,441,1
478,367,1
315,378,63
314,406,2
463,418,1
490,437,1
332,337,1
440,543,1
439,506,1
413,545,1
517,509,1
495,534,3
593,478,1
576,570,6
472,558,2
358,546,2
536,327,1
501,563,1
322,489,1
308,320,4
516,333,3
410,479,1
492,392,4
345,405,15
329,405,1
552,400,8
350,445,5
595,578,17
400,586,2
529,334,1
357,522,3
308,545,1
428,352,4
305,406,1
428,322,2
394,389,1
505,424,1
403,579,1
413,360,1
502,445,1
313,471,1
402,343,1
472,344,8
423,563,1
349,494,1
443,355,1
376,437,1
475,324,1
359,360,1
468,355,1
402,406,2
585,461,1
547,359,1
581,481,1
404,546,2
498,421,1
447,406,1
310,303,1
492,328,164
585,554,1
406,316,2
418,572,22
321,406,1
463,574,1
500,453,1
485,431,1
317,587,1
477,433,1
513,404,1
303,442,1
559,497,1
415,484,1
453,490,1
499,512,1
379,352,1
387,403,1
473,409,1
587,543,1
568,320,8
309,546,3
508,519,1
388,527,1
334,538,2
531,442,1
514,527,1
599,472,1
548,366,2
488,387,1
599,533,1
352,383,1
417,458,1
563,537,1
361,399,19
318,541,1
391,484,1
466,390,2
499,487,1
416,561,1
597,491,1
573,501,3
378,356,2
512,533,1
405,511,1
300,412,4
553,446,1
477,563,1
310,449,1
466,564,2
475,470,5
579,321,3
559,585,13
375,304,1
525,440,5
310,500,10
485,548,1
334,512,2
499,571,1
390,373,1
515,473,1
465,595,5
480,454,2
466,371,1
481,360,1
581,455,7
440,344,8
338,303,1
507,470,1
497,555,1
474,382,2
357,342,3
583,491,1
445,480,5
378,541,1
570,514,2
511,369,1
562,344,2
564,438,6
591,413,1
556,509,1
480,392,8
559,302,1
408,520,8
430,492,2
443,493,1
496,516,4
505,314,1
321,509,1
419,432,1
453,310,1
562,417,1
333,570,3
464,353,1
537,329,1
540,399,3
386,491,1
486,321,3
597,564,3
362,487,1
378,544,2
347,360,1
337,301,1
449,575,1
330,526,2
441,335,1
480,519,3
503,306,1
544,582,2
328,481,1
412,569,1
573,469,1
516,555,3
398,430,2
594,447,3
371,395,1
315,502,1
301,414,1
365,321,1
468,465,3
327,505,1
588,309,3
494,382,2
589,368,1
479,519,1
376,467,1
304,412,4
376,551,1
351,398,1
316,569,1
572,465,1
345,558,3
389,570,1
363,432,3
502,351,1
527,325,1
330,360,30
596,536,4
569,409,1
505,592,1
564,306,6
384,408,24
492,480,12
435,503,1
386,329,1
306,546,6
530,446,2
489,430,1
598,456,2
304,470,2
589,452,1
554,303,1
383,431,1
388,436,4
469,418,1
515,321,1
355,439,1
453,380,1
310,524,2
577,521,1
367,462,1
490,343,49
484,413,1
518,377,1
535,480,5
439,356,1
578,315,1
327,431,1
424,565,1
559,309,1
517,304,1
506,416,2
387,552,3
482,483,1
467,418,1
509,441,1
418,589,19
325,356,1
482,421,1
467,408,1
503,338,1
499,432,1
560,517,1
595,404,1
586,491,1
564,487,1
303,557,1
512,372,4
514,556,2
413,521,1
550,458,2
451,409,1
497,429,1
423,594,9
430,479,1
554,336,2
441,333,9
557,573,1
377,592,1
408,504,24
389,586,1
522,351,9
581,488,1
316,344,4
360,536,8
413,428,1
579,345,3
515,397,1
502,511,1
411,313,1
500,541,1
426,478,2
592,516,4
594,529,1
421,550,1
441,359,1
574,532,14
507,345,3
550,426,2
435,320,5
359,490,1
321,349,1
312,523,1
590,587,1
476,563,1
472,594,2
508,374,2
423,568,1
322,501,1
482,483,1
546,375,3
442,517,1
405,547,1
341,449,1
495,575,5
383,346,1
332,440,4
361,394,1
343,549,1
319,318,1
565,340,5
422,379,1
550,397,1
472,484,4
521,498,1
442,572,26
565,577,1
428,412,4
375,356,1
333,418,1
358,336,2
554,430,2
542,462,2
357,303,3
588,316,4
445,511,1
313,520,1
487,324,1
359,530,1
342,515,1
364,318,2
517,399,1
533,555,1
578,382,2
366,396,6
454,319,1
430,363,1
463,536,1
586,476,2
465,400,5
509,504,1
585,378,9
566,479,1
498,512,2
343,471,1
524,378,2
488,444,4
506,487,1
583,348,1
577,535,1
517,599,1
590,511,1
524,504,4
528,332,4
329,330,1
541,581,1
364,503,1
410,407,1
445,417,1
522,400,2
317,424,1
557,396,1
427,583,1
503,508,1
370,376,2
313,414,1
440,380,20
407,392,1
385,547,1
443,342,1
323,497,1
445,497,1
558,336,6
389,529,1
386,470,2
310,541,1
590,459,1
335,558,1
368,538,2
320,309,1
377,310,1
421,389,1
427,412,1
412,499,1
470,511,1
545,558,1
449,658,1
723,601,1
480,518,2
617,737,1
649,522,1
478,732,2
454,412,2
575,639,1
614,520,2
735,442,1
725,406,29
436,796,4
542,484,2
532,642,2
502,590,2
410,753,1
497,434,7
509,613,1
604,563,1
669,736,1
787,694,1
586,623,1
407,755,1
602,714,14
591,400,1
730,476,2
499,744,1
765,453,3
454,599,1
431,532,1
771,429,3
414,454,2
667,610,1
401,540,1
425,555,5
431,672,1
617,772,1
689,559,13
468,500,4
509,648,1
610,552,2
780,450,30
671,774,1
576,600,24
456,792,24
676,669,1
536,586,2
626,563,1
415,605,5
503,555,1
665,425,5
511,621,1
447,643,1
436,690,2
673,706,1
532,649,1
762,704,2
596,542,2
732,466,2
550,544,2
502,546,2
528,613,1
781,761,1
403,669,1
502,711,1
432,450,18
723,700,1
653,480,1
711,718,1
427,441,7
452,434,2
670,458,2
675,424,1
796,511,1
797,560,1
643,557,1
466,723,1
507,782,1
772,517,1
672,637,7
439,608,1
594,573,3
612,459,153
691,763,1
433,558,1
571,539,1
577,478,1
575,408,1
745,433,1
431,742,1
784,764,4
641,511,1
747,486,9
544,689,1
794,421,1
407,591,1
494,461,1
621,735,3
469,535,1
521,741,1
715,695,5
646,693,1
594,437,1
483,642,3
633,601,1
572,503,1
523,404,1
407,479,1
545,598,1
573,705,3
715,697,1
473,586,1
564,663,3
709,405,1
754,603,1
793,543,1
402,512,2
437,729,1
537,550,1
738,657,9
749,480,1
734,513,1
553,657,1
512,739,1
781,786,1
678,738,6
622,528,2
746,657,1
540,748,4
736,472,8
441,790,1
436,550,2
412,794,2
633,413,1
716,555,1
554,544,2
768,546,6
756,658,14
716,735,1
654,674,2
467,413,1
449,581,1
405,443,1
723,760,1
742,518,14
524,724,4
635,747,1
514,622,2
458,766,2
642,486,6
542,766,2
497,439,1
611,464,1
684,753,3
667,606,1
487,543,1
702,592,2
584,504,8
412,605,1
690,685,5
632,554,2
708,580,4
642,553,1
756,468,36
715,493,1
647,480,1
540,491,1
424,590,2
644,524,4
778,439,1
501,730,1
737,712,1
789,581,1
720,491,1
597,524,1
768,478,2
775,749,1
649,569,1
532,610,2
506,462,22
462,758,2
590,588,2
771,720,3
682,555,1
606,762,6
732,479,1
695,640,5
513,632,1
776,647,1
712,676,4
690,680,10
534,704,2
737,673,1
633,535,1
693,449,1
438,707,1
476,710,2
452,604,4
787,772,1
507,512,1
528,765,3
778,737,1
552,550,2
421,405,1
750,669,3
428,504,4
731,579,1
489,741,3
639,512,1
654,764,2
605,421,1
601,725,1
482,479,1
450,748,2
528,701,1
556,482,2
634,416,2
439,538,1
548,562,2
401,789,1
647,719,1
497,686,7
699,625,1
687,728,1
490,673,1
770,542,2
622,771,1
660,532,4
702,405,27
705,616,1
480,416,32
565,587,1
760,644,4
698,633,1
760,561,1
445,408,1
587,742,1
436,757,1
504,497,7
550,675,25
596,439,1
400,549,1
740,730,10
585,695,5
573,752,1
761,692,1
405,435,15
659,795,1
512,544,32
776,419,1
521,770,1
683,726,1
495,543,3
408,514,2
631,496,1
476,787,1
631,634,1
474,428,2
414,743,1
429,762,3
503,512,1
407,524,1
487,533,1
551,569,1
591,628,1
424,677,1
746,671,1
488,604,4
652,770,2
553,573,1
583,720,1
685,454,1
405,664,1
530,717,1
477,680,1
749,626,1
498,713,1
737,699,1
529,553,1
653,461,1
787,646,1
745,664,1
585,567,9
730,537,1
634,639,1
728,417,1
642,777,3
416,780,52
489,403,1
692,752,4
759,611,1
473,690,1
544,414,2
793,767,13
451,638,11
657,409,1
737,433,1
622,696,2
728,448,56
496,516,4
436,604,4
520,537,1
673,793,1
760,577,1
652,616,4
430,798,2
561,757,1
435,720,15
595,735,35
648,695,1
756,464,4
788,476,4
770,731,1
763,581,7
793,457,1
673,701,1
574,670,2
754,468,26
586,724,2
647,681,1
632,693,1
689,523,1
419,591,1
458,671,1
590,566,2
444,736,4
582,728,2
613,760,1
560,403,1
561,589,1
438,744,6
637,740,1
624,527,1
561,414,3
475,596,1
483,513,3
720,437,1
584,592,8
607,524,1
441,777,21
652,654,2
662,516,2
725,493,29
629,781,1
461,462,1
628,480,4
458,444,2
766,547,1
479,550,1
554,595,1
601,508,1
781,570,1
673,615,1
469,440,1
512,509,1
597,762,3
454,504,2
667,559,1
566,449,1
561,699,3
592,791,1
572,754,26
794,784,2
573,453,3
652,461,1
610,564,2
668,444,4
483,656,1
495,556,1
687,724,1
737,510,1
764,467,1
492,453,3
618,453,3
475,652,1
447,631,1
414,624,6
609,585,3
567,790,1
552,481,1
407,507,1
634,411,1
450,745,5
410,557,1
563,784,1
411,589,1
610,641,1
554,740,2
542,568,2
443,714,1
711,670,1
666,731,1
634,777,1
619,685,1
556,790,2
510,427,1
753,656,1
793,473,1
440,429,11
710,454,2
619,690,1
746,677,1
530,528,2
519,780,3
462,601,1
749,665,7
729,428,1
799,593,1
658,617,1
721,604,1
466,495,1
406,606,2
456,664,8
652,679,1
421,539,1
673,421,1
503,783,1
553,636,1
468,524,4
718,667,1
582,485,97
412,686,2
581,455,7
648,408,24
691,492,1
645,414,3
709,458,1
507,579,3
566,720,2
631,615,1
756,403,1
743,686,1
522,623,1
720,500,20
469,772,1
758,689,1
586,527,1
516,673,1
672,719,1
541,522,1
489,483,3
650,588,2
422,415,1
503,436,1
767,745,1
794,445,1
518,752,2
511,632,1
411,704,1
540,420,60
581,786,1
585,655,5
747,421,1
577,695,1
532,546,14
412,735,1
743,661,1
719,642,1
608,591,1
674,558,2
591,743,1
421,536,1
435,463,1
660,521,1
595,509,1
792,637,1
557,401,1
607,778,1
636,414,6
778,690,2
563,479,1
468,538,2
647,761,1
540,559,1
708,640,4
775,667,1
635,676,1
434,408,2
651,515,1
662,467,1
550,461,1
657,682,1
747,736,1
520,560,40
736,480,32
675,502,1
631,614,1
522,657,9
713,530,1
545,665,5
540,450,90
414,438,6
671,775,1
444,470,2
711,618,3
571,754,1
743,748,1
528,574,2
471,615,3
794,791,1
422,425,1
722,402,2
521,451,1
529,728,1
576,686,2
662,716,2
417,435,3
677,712,1
697,675,1
500,556,4
431,740,1
546,613,1
412,654,2
567,682,1
595,731,17
625,741,1
481,764,1
765,761,1
567,660,3
723,499,1
504,703,1
693,747,9
737,688,1
616,500,4
495,786,3
765,531,9
674,438,2
467,599,1
733,523,1
638,678,2
519,468,3
443,715,1
709,495,1
768,781,1
518,790,2
420,664,4
618,620,2
498,755,1
601,427,1
471,685,1
784,566,2
698,487,1
675,479,1
557,560,1
788,681,1
503,648,1
404,635,1
448,426,2
572,752,4
594,595,1
703,428,1
464,645,1
405,420,15
521,579,1
559,419,1
764,766,2
720,693,9
594,572,22
507,622,1
768,522,6
734,528,2
514,533,1
624,747,3
456,612,12
761,766,1
587,797,1
716,778,2
502,420,2
522,483,3
584,591,1
495,528,33
435,634,1
686,741,1
414,769,1
456,670,2
674,656,2
784,414,2
531,713,1
658,593,1
618,747,3
536,491,1
495,764,1
449,727,1
424,753,1
619,603,1
655,699,1
728,657,1
578,700,2
691,712,1
704,609,1
501,522,3
512,545,1
624,749,1
664,454,2
507,552,3
785,664,1
555,694,1
523,585,1
452,704,4
750,789,3
607,610,1
517,585,1
545,731,1
591,528,3
472,792,8
411,447,3
486,690,6
555,792,3
509,474,1
660,580,20
523,692,1
620,560,20
457,696,1
524,799,1
610,452,2
400,425,25
438,443,1
753,466,1
661,619,1
756,540,108
630,477,9
712,421,1
434,515,1
561,797,1
574,743,1
603,528,3
798,743,1
554,546,2
506,509,1
537,518,1
608,674,2
408,619,1
424,753,1
766,472,2
639,470,1
522,419,1
695,536,1
434,709,1
643,456,1
722,559,1
729,410,1
525,606,3
760,784,8
636,445,1
796,555,1
463,480,1
514,508,2
705,410,5
465,528,3
470,611,47
481,646,1
751,757,1
639,623,1
711,753,3
402,784,2
579,757,1
636,604,4
607,658,1
412,737,1
614,651,1
478,761,1
439,789,1
634,649,1
489,663,3
694,585,1
792,715,11
